,resp_acc,appearL_time,appearL_error,disappearL,cond_strength,img_R,pair_inds_0,pair_inds_1,lag_L,eeg_pulse_time,lag_R,num_trial,cond_trial,resp_rt,pressed,press_time,press_error,img_L,log_time,resp_correct,appearR_time,appearR_error,disappearR,block,fmri_tr_time,log_num,fmri_tr_time_error,fmri_tr_time_time,press,disappearL_time,disappearL_error,disappearR_time,disappearR_error
177,True,2649.3409108162127,0.0,,med,tasks\AssBind\stim\Aornamentalt5.jpg,2.0,7.0,28.0,,6.0,34.0,recombined,0.7440240395990259,1,2650.0849348558118,0.0005413675153249642,tasks\AssBind\stim\fullbucket.jpg,2651.8270425800174,new,2649.3409108162127,0.0,,3.0,,0.0,,,,,,,
178,True,2652.491507400998,0.0,,med,tasks\AssBind\stim\ALAMP45.jpg,2.0,3.0,1.0,,8.0,35.0,old 2,1.056905788199856,4,2653.548413189198,0.0005029952528730064,tasks\AssBind\stim\fullbucket.jpg,2654.983266893411,old,2652.491507400998,0.0,,3.0,,0.0,,,,,,,
179,True,2655.533833807376,0.0,,weak,tasks\AssBind\stim\8018499.thl.jpg,20.0,21.0,4.0,,4.0,36.0,old 2,0.6063532276198202,4,2656.140187034996,0.000500363220453437,tasks\AssBind\stim\seahorse.jpg,2658.0334188644874,old,2655.533833807376,0.0,,3.0,,0.0,,,,,,,
180,True,2658.8345180249894,0.0,,strong,tasks\AssBind\stim\launmower.jpg,8.0,9.0,8.0,,8.0,37.0,old 2,0.5829029267647456,4,2659.417420951754,0.00048817275433066243,tasks\AssBind\stim\Abutanco3.jpg,2661.320100810853,old,2658.8345180249894,0.0,,3.0,,0.0,,,,,,,
181,True,2661.86842442105,0.0,,med,tasks\AssBind\stim\headcomb1.jpg,6.0,1.0,10.0,,27.0,38.0,recombined,0.7944310626371589,1,2662.662855483687,0.0004831857456792932,tasks\AssBind\stim\26687325.thl.jpg,2664.3672595402822,new,2661.86842442105,0.0,,3.0,,0.0,,,,,,,
182,True,2665.0690196482606,0.0,,strong,tasks\AssBind\stim\Aboxofchocola.jpg,14.0,15.0,16.0,,16.0,39.0,old 1,0.7695945118525742,4,2665.838614160113,0.000498562356142429,tasks\AssBind\stim\8245419.thl.jpg,2667.563906697686,old,2665.0690196482606,0.0,,3.0,,0.0,,,,,,,
183,True,2668.3280315888223,0.0,,strong,tasks\AssBind\stim\Akangarooandb.jpg,8.0,11.0,3.0,,26.0,40.0,recombined,0.848340766747242,1,2669.1763723555696,0.0007329517718517309,tasks\AssBind\stim\Abutanco3.jpg,2670.822398944361,new,2668.3280315888223,0.0,,3.0,,0.0,,,,,,,
184,True,2671.495320800426,0.0,,med,tasks\AssBind\stim\headcomb1.jpg,0.0,1.0,15.0,,3.0,41.0,old 2,0.8681283866640115,4,2672.36344918709,0.00046503857447532937,tasks\AssBind\stim\AMUSIHORN.jpg,2673.9943739763157,old,2671.495320800426,0.0,,3.0,,0.0,,,,,,,
185,True,2674.7459819946816,0.0,,strong,tasks\AssBind\stim\Awindtoy5.jpg,12.0,13.0,27.0,,27.0,42.0,old 2,0.7048107734908626,4,2675.4507927681725,0.0005193415597659623,tasks\AssBind\stim\Atoothbrush3.jpg,2677.2397221187675,old,2674.7459819946816,0.0,,3.0,,0.0,,,,,,,
186,True,2678.1049516010794,0.0,,strong,tasks\AssBind\stim\launmower.jpg,10.0,9.0,29.0,,6.0,43.0,recombined,0.7688880189325573,1,2678.873839620012,0.0005176792233214655,tasks\AssBind\stim\Acautionroads.jpg,2680.599677737082,new,2678.1049516010794,0.0,,3.0,,0.0,,,,,,,
187,True,2681.5473289303586,0.0,,med,tasks\AssBind\stim\Aornamentalt5.jpg,6.0,7.0,6.0,,10.0,44.0,old 2,0.635898761503995,4,2682.1832276918626,0.0005059043414803455,tasks\AssBind\stim\26687325.thl.jpg,2684.0434176925382,old,2681.5473289303586,0.0,,3.0,,0.0,,,,,,,
188,True,2684.7396321471456,0.0,,weak,tasks\AssBind\stim\sntslrc.jpg,22.0,23.0,12.0,,12.0,45.0,old 2,0.6311615186882591,4,2685.370793665834,0.0009570901133884036,tasks\AssBind\stim\ADOGTOY.jpg,2687.239014866459,old,2684.7396321471456,0.0,,3.0,,0.0,,,,,,,
189,True,2688.106965244427,0.0,,strong,tasks\AssBind\stim\Aboxofchocola.jpg,14.0,15.0,7.0,,7.0,46.0,old 2,0.5835752032621713,4,2688.6905404476893,0.0005234974005361437,tasks\AssBind\stim\8245419.thl.jpg,2690.6037731932975,old,2688.106965244427,0.0,,3.0,,0.0,,,,,,,
190,True,2691.190945919214,0.0,,strong,tasks\AssBind\stim\Aboxofchocola.jpg,12.0,15.0,5.0,,1.0,47.0,recombined,0.7179629010870485,1,2691.908908820301,0.0005090904860480805,tasks\AssBind\stim\Atoothbrush3.jpg,2693.680330615386,new,2691.190945919214,0.0,,3.0,,0.0,,,,,,,
191,True,2694.4832400485625,0.0,,strong,tasks\AssBind\stim\Awindtoy5.jpg,14.0,13.0,2.0,,6.0,48.0,recombined,0.777583838544615,1,2695.260823887107,0.0005225277043336973,tasks\AssBind\stim\8245419.thl.jpg,2696.9761345679835,new,2694.4832400485625,0.0,,3.0,,0.0,,,,,,,
